data,chuva_mm,temp_max,temp_min,evapotranspiracao,municipio,regiao
2012-11-06,0.0,26.6,18.5,4.74,lavras,Sul de Minas
2012-11-07,1.3,26.8,18.2,4.73,lavras,Sul de Minas
2012-11-08,0.0,25.3,17.5,3.62,lavras,Sul de Minas
2012-11-09,39.7,19.7,17.9,1.03,lavras,Sul de Minas
2012-11-10,15.0,19.0,17.3,0.88,lavras,Sul de Minas
2012-11-11,2.5,24.2,17.6,2.94,lavras,Sul de Minas
2012-11-12,1.3,26.0,17.6,3.79,lavras,Sul de Minas
2012-11-13,11.7,24.5,17.9,2.66,lavras,Sul de Minas
2012-11-14,0.2,21.4,16.4,2.41,lavras,Sul de Minas
2012-11-15,11.6,23.0,16.2,2.66,lavras,Sul de Minas
2012-11-16,3.5,25.3,16.4,3.24,lavras,Sul de Minas
2012-11-17,0.0,25.4,14.4,5.43,lavras,Sul de Minas
2012-11-18,0.0,24.3,13.7,4.62,lavras,Sul de Minas
2012-11-19,1.4,24.5,15.7,3.76,lavras,Sul de Minas
2012-11-20,2.3,24.1,17.1,2.87,lavras,Sul de Minas
2012-11-21,0.0,27.8,15.1,5.8,lavras,Sul de Minas
2012-11-22,0.0,27.6,15.6,5.87,lavras,Sul de Minas
2012-11-23,0.0,29.7,16.7,6.49,lavras,Sul de Minas
2012-11-24,3.1,28.4,19.2,4.79,lavras,Sul de Minas
2012-11-25,25.8,21.9,18.7,1.32,lavras,Sul de Minas
2012-11-26,0.1,24.6,17.1,3.42,lavras,Sul de Minas
2012-11-27,3.8,23.8,18.6,2.67,lavras,Sul de Minas
2012-11-28,7.8,26.5,18.3,4.15,lavras,Sul de Minas
2012-11-29,0.0,29.1,17.2,6.33,lavras,Sul de Minas
2012-11-30,0.0,26.8,18.5,5.5,lavras,Sul de Minas
2012-12-01,6.0,25.3,18.9,3.37,lavras,Sul de Minas
2012-12-02,17.1,26.0,18.0,4.06,lavras,Sul de Minas
2012-12-03,7.4,26.9,18.0,4.45,lavras,Sul de Minas
2012-12-04,0.7,27.5,17.6,4.8,lavras,Sul de Minas
2012-12-05,0.0,27.7,19.2,5.19,lavras,Sul de Minas
2012-12-06,0.3,27.6,20.1,4.54,lavras,Sul de Minas
2012-12-07,2.7,28.9,19.4,5.03,lavras,Sul de Minas
2012-12-08,1.1,30.3,19.7,5.34,lavras,Sul de Minas
2012-12-09,9.8,28.3,20.4,4.15,lavras,Sul de Minas
2012-12-10,4.9,27.5,20.2,4.34,lavras,Sul de Minas
2012-12-11,3.7,28.2,19.0,4.3,lavras,Sul de Minas
2012-12-12,4.3,27.9,19.9,4.16,lavras,Sul de Minas
2012-12-13,9.0,25.9,20.3,3.28,lavras,Sul de Minas
2012-12-14,18.1,25.2,19.3,2.27,lavras,Sul de Minas
2012-12-15,5.6,27.4,19.2,3.91,lavras,Sul de Minas
2012-12-16,2.5,27.3,19.1,4.26,lavras,Sul de Minas
2012-12-17,8.0,26.4,19.4,3.46,lavras,Sul de Minas
2012-12-18,1.3,28.7,17.9,5.59,lavras,Sul de Minas
2012-12-19,13.2,28.0,19.9,4.72,lavras,Sul de Minas
2012-12-20,4.8,28.6,19.7,4.7,lavras,Sul de Minas
2012-12-21,0.9,28.7,19.3,4.5,lavras,Sul de Minas
2012-12-22,0.3,30.3,19.6,5.86,lavras,Sul de Minas
2012-12-23,1.0,28.3,19.7,4.95,lavras,Sul de Minas
2012-12-24,0.0,28.7,19.6,5.74,lavras,Sul de Minas
2012-12-25,0.0,29.3,18.7,5.94,lavras,Sul de Minas
2012-12-26,0.0,29.7,19.8,5.55,lavras,Sul de Minas
2012-12-27,8.8,30.2,19.3,5.5,lavras,Sul de Minas
2012-12-28,4.4,28.8,19.7,4.49,lavras,Sul de Minas
2012-12-29,0.3,27.3,18.5,4.14,lavras,Sul de Minas
2012-12-30,2.4,29.1,18.8,4.94,lavras,Sul de Minas
2012-12-31,0.3,28.6,19.1,5.46,lavras,Sul de Minas
2013-01-01,0.0,29.4,18.6,5.99,lavras,Sul de Minas
2013-01-02,0.6,29.0,19.8,4.86,lavras,Sul de Minas
2013-01-03,8.3,24.2,19.2,3.25,lavras,Sul de Minas
2013-01-04,2.0,27.8,18.7,4.93,lavras,Sul de Minas
2013-01-05,0.1,27.8,18.3,5.48,lavras,Sul de Minas
2013-01-06,0.1,29.9,19.0,5.94,lavras,Sul de Minas
2013-01-07,0.8,29.5,19.1,4.69,lavras,Sul de Minas
2013-01-08,4.1,28.5,20.3,4.9,lavras,Sul de Minas
2013-01-09,17.7,23.2,19.8,1.67,lavras,Sul de Minas
2013-01-10,50.4,21.4,19.2,1.03,lavras,Sul de Minas
2013-01-11,65.2,19.9,18.2,0.97,lavras,Sul de Minas
2013-01-12,20.6,23.7,17.9,2.34,lavras,Sul de Minas
2013-01-13,11.6,24.2,16.7,2.32,lavras,Sul de Minas
2013-01-14,9.8,23.8,17.3,2.74,lavras,Sul de Minas
2013-01-15,17.8,23.5,17.8,2.5,lavras,Sul de Minas
2013-01-16,16.4,24.2,17.4,2.71,lavras,Sul de Minas
2013-01-17,3.8,24.9,17.9,2.88,lavras,Sul de Minas
2013-01-18,0.2,26.6,16.7,4.69,lavras,Sul de Minas
2013-01-19,7.4,27.4,17.2,4.87,lavras,Sul de Minas
2013-01-20,1.7,26.8,18.3,4.37,lavras,Sul de Minas
2013-01-21,0.0,25.5,16.3,4.97,lavras,Sul de Minas
2013-01-22,0.0,25.6,16.0,5.48,lavras,Sul de Minas
2013-01-23,1.1,24.4,17.6,3.75,lavras,Sul de Minas
2013-01-24,1.9,26.4,17.5,4.37,lavras,Sul de Minas
2013-01-25,12.0,26.3,19.1,3.41,lavras,Sul de Minas
2013-01-26,24.5,24.4,19.7,1.73,lavras,Sul de Minas
2013-01-27,17.0,24.2,19.2,1.96,lavras,Sul de Minas
2013-01-28,7.9,20.8,17.8,1.28,lavras,Sul de Minas
2013-01-29,2.3,23.3,17.4,2.12,lavras,Sul de Minas
2013-01-30,5.6,25.0,18.1,2.6,lavras,Sul de Minas
2013-01-31,2.5,25.4,18.5,2.57,lavras,Sul de Minas
2013-02-01,5.5,27.0,18.2,4.11,lavras,Sul de Minas
2013-02-02,6.8,26.5,19.3,4.01,lavras,Sul de Minas
2013-02-03,9.4,25.4,18.5,3.44,lavras,Sul de Minas
2013-02-04,13.3,23.4,18.3,2.02,lavras,Sul de Minas
2013-02-05,21.0,24.6,17.5,2.92,lavras,Sul de Minas
2013-02-06,18.5,23.8,17.8,2.51,lavras,Sul de Minas
2013-02-07,2.4,26.2,17.7,3.8,lavras,Sul de Minas
2013-02-08,1.3,26.6,18.5,4.07,lavras,Sul de Minas
2013-02-09,0.3,25.9,18.5,3.57,lavras,Sul de Minas
2013-02-10,5.3,27.9,17.9,4.84,lavras,Sul de Minas
2013-02-11,0.2,27.5,18.0,4.73,lavras,Sul de Minas
2013-02-12,0.0,29.0,17.8,5.39,lavras,Sul de Minas
2013-02-13,0.0,28.0,18.5,4.31,lavras,Sul de Minas
2013-02-14,0.2,28.3,18.0,5.06,lavras,Sul de Minas
2013-02-15,0.0,28.6,18.2,5.23,lavras,Sul de Minas
2013-02-16,1.6,28.7,20.0,4.5,lavras,Sul de Minas
2013-02-17,2.7,28.0,19.3,4.04,lavras,Sul de Minas
2013-02-18,0.4,28.7,19.3,4.84,lavras,Sul de Minas
2013-02-19,0.0,28.1,19.5,4.88,lavras,Sul de Minas
2013-02-20,0.2,28.7,18.7,5.74,lavras,Sul de Minas
2013-02-21,0.0,27.8,16.9,5.35,lavras,Sul de Minas
2013-02-22,0.2,27.1,16.6,4.88,lavras,Sul de Minas
2013-02-23,3.5,27.5,19.0,4.66,lavras,Sul de Minas
2013-02-24,0.0,26.8,18.4,4.55,lavras,Sul de Minas
2013-02-25,0.4,27.0,17.2,4.64,lavras,Sul de Minas
2013-02-26,12.7,27.5,19.2,4.49,lavras,Sul de Minas
2013-02-27,8.5,26.9,18.8,3.88,lavras,Sul de Minas
2013-02-28,13.0,26.0,19.2,3.44,lavras,Sul de Minas
2013-03-01,27.0,21.1,17.9,1.11,lavras,Sul de Minas
2013-03-02,27.7,20.9,17.1,1.07,lavras,Sul de Minas
2013-03-03,2.7,25.9,18.3,3.33,lavras,Sul de Minas
2013-03-04,1.7,27.6,16.7,4.59,lavras,Sul de Minas
2013-03-05,3.5,28.2,18.0,4.39,lavras,Sul de Minas
2013-03-06,4.6,26.8,18.7,3.88,lavras,Sul de Minas
2013-03-07,1.9,28.7,18.6,4.42,lavras,Sul de Minas
2013-03-08,0.2,28.1,19.2,4.2,lavras,Sul de Minas
2013-03-09,3.4,28.2,19.4,4.53,lavras,Sul de Minas
2013-03-10,1.5,28.1,19.5,4.01,lavras,Sul de Minas
2013-03-11,4.2,28.1,19.5,4.09,lavras,Sul de Minas
2013-03-12,1.9,28.5,18.7,4.28,lavras,Sul de Minas
2013-03-13,1.6,29.7,18.9,4.59,lavras,Sul de Minas
2013-03-14,10.1,27.6,19.1,3.72,lavras,Sul de Minas
2013-03-15,0.2,24.7,18.9,2.75,lavras,Sul de Minas
2013-03-16,0.0,27.0,18.9,3.69,lavras,Sul de Minas
2013-03-17,0.2,26.5,17.7,4.23,lavras,Sul de Minas
2013-03-18,0.0,23.6,17.1,3.44,lavras,Sul de Minas
2013-03-19,0.6,20.4,15.9,2.86,lavras,Sul de Minas
2013-03-20,1.3,22.7,15.5,2.84,lavras,Sul de Minas
2013-03-21,4.3,24.1,16.3,2.38,lavras,Sul de Minas
2013-03-22,1.9,25.2,17.7,3.0,lavras,Sul de Minas
2013-03-23,2.8,25.2,17.8,2.97,lavras,Sul de Minas
2013-03-24,1.2,25.1,18.1,3.28,lavras,Sul de Minas
2013-03-25,3.0,25.8,18.4,3.14,lavras,Sul de Minas
2013-03-26,10.4,21.9,18.3,1.49,lavras,Sul de Minas
2013-03-27,23.3,22.8,18.6,1.19,lavras,Sul de Minas
2013-03-28,1.3,24.3,18.0,3.35,lavras,Sul de Minas
2013-03-29,0.0,24.8,14.9,4.27,lavras,Sul de Minas
2013-03-30,2.3,21.0,17.4,1.67,lavras,Sul de Minas
2013-03-31,0.7,24.2,16.7,2.43,lavras,Sul de Minas
2013-04-01,0.1,26.1,16.5,3.77,lavras,Sul de Minas
2013-04-02,5.8,25.8,18.0,3.12,lavras,Sul de Minas
2013-04-03,3.6,22.7,17.4,1.11,lavras,Sul de Minas
2013-04-04,5.5,24.5,17.8,2.7,lavras,Sul de Minas
2013-04-05,11.2,25.4,18.5,2.6,lavras,Sul de Minas
2013-04-06,2.0,25.6,18.4,2.92,lavras,Sul de Minas
2013-04-07,4.3,26.6,18.4,3.67,lavras,Sul de Minas
2013-04-08,2.8,24.5,18.0,2.65,lavras,Sul de Minas
2013-04-09,3.8,24.1,18.2,2.53,lavras,Sul de Minas
2013-04-10,7.1,21.5,17.1,1.6,lavras,Sul de Minas
2013-04-11,9.4,21.7,17.0,1.66,lavras,Sul de Minas
2013-04-12,1.4,24.4,17.9,2.54,lavras,Sul de Minas
2013-04-13,12.3,22.9,17.8,1.6,lavras,Sul de Minas
2013-04-14,1.1,23.4,17.3,2.38,lavras,Sul de Minas
2013-04-15,0.1,23.5,17.0,2.5,lavras,Sul de Minas
2013-04-16,0.0,24.2,14.0,3.97,lavras,Sul de Minas
2013-04-17,0.0,23.1,11.7,3.55,lavras,Sul de Minas
2013-04-18,0.0,23.3,12.8,3.3,lavras,Sul de Minas
2013-04-19,0.0,23.8,14.8,3.11,lavras,Sul de Minas
2013-04-20,0.0,22.5,14.7,2.76,lavras,Sul de Minas
2013-04-21,0.0,22.2,12.9,3.91,lavras,Sul de Minas
2013-04-22,0.0,21.1,12.9,3.51,lavras,Sul de Minas
2013-04-23,0.0,21.8,13.2,3.75,lavras,Sul de Minas
2013-04-24,0.0,21.2,13.6,2.79,lavras,Sul de Minas
2013-04-25,0.0,21.7,13.2,3.32,lavras,Sul de Minas
2013-04-26,0.0,22.2,13.5,3.49,lavras,Sul de Minas
2013-04-27,0.0,23.4,11.7,3.73,lavras,Sul de Minas
2013-04-28,0.0,23.1,13.1,3.35,lavras,Sul de Minas
2013-04-29,0.0,23.1,12.7,3.0,lavras,Sul de Minas
2013-04-30,0.0,24.6,11.9,3.6,lavras,Sul de Minas
2013-05-01,0.0,25.9,12.9,3.64,lavras,Sul de Minas
2013-05-02,0.0,24.9,14.6,3.26,lavras,Sul de Minas
2013-05-03,0.0,24.8,12.6,3.6,lavras,Sul de Minas
2013-05-04,0.0,25.3,13.3,3.83,lavras,Sul de Minas
2013-05-05,0.0,25.1,11.5,3.56,lavras,Sul de Minas
2013-05-06,0.1,20.8,15.0,1.68,lavras,Sul de Minas
2013-05-07,0.0,22.5,11.8,3.24,lavras,Sul de Minas
2013-05-08,0.0,21.7,8.9,3.51,lavras,Sul de Minas
2013-05-09,0.0,22.4,10.1,3.35,lavras,Sul de Minas
2013-05-10,0.0,22.4,12.0,3.43,lavras,Sul de Minas
2013-05-11,0.0,22.0,11.2,3.2,lavras,Sul de Minas
2013-05-12,0.0,22.1,10.5,3.16,lavras,Sul de Minas
2013-05-13,0.0,24.0,9.5,3.16,lavras,Sul de Minas
2013-05-14,0.0,24.5,12.3,3.12,lavras,Sul de Minas
2013-05-15,0.0,25.4,12.8,3.42,lavras,Sul de Minas
2013-05-16,0.0,25.0,12.5,3.15,lavras,Sul de Minas
2013-05-17,0.1,22.2,15.6,2.03,lavras,Sul de Minas
2013-05-18,0.0,19.8,14.9,1.68,lavras,Sul de Minas
2013-05-19,0.0,22.5,15.5,2.04,lavras,Sul de Minas
2013-05-20,0.0,23.1,15.2,2.23,lavras,Sul de Minas
2013-05-21,0.0,24.6,14.4,2.85,lavras,Sul de Minas
2013-05-22,0.4,24.4,14.5,2.66,lavras,Sul de Minas
2013-05-23,1.5,21.4,15.8,1.65,lavras,Sul de Minas
2013-05-24,10.2,17.9,14.3,1.01,lavras,Sul de Minas
2013-05-25,0.3,19.9,12.9,1.77,lavras,Sul de Minas
2013-05-26,0.0,20.1,12.0,2.02,lavras,Sul de Minas
2013-05-27,8.0,21.2,13.2,1.76,lavras,Sul de Minas
2013-05-28,0.3,23.3,12.2,2.24,lavras,Sul de Minas
2013-05-29,6.0,21.2,14.7,1.19,lavras,Sul de Minas
2013-05-30,8.8,19.0,13.0,0.92,lavras,Sul de Minas
2013-05-31,0.0,22.6,11.8,2.45,lavras,Sul de Minas
2013-06-01,0.2,22.1,14.9,1.77,lavras,Sul de Minas
2013-06-02,0.3,23.2,14.2,2.25,lavras,Sul de Minas
2013-06-03,11.1,18.1,14.3,0.71,lavras,Sul de Minas
2013-06-04,0.0,20.2,14.2,1.63,lavras,Sul de Minas
2013-06-05,0.0,21.2,13.1,2.48,lavras,Sul de Minas
2013-06-06,0.0,22.1,11.2,2.32,lavras,Sul de Minas
2013-06-07,0.0,23.3,11.3,2.63,lavras,Sul de Minas
2013-06-08,0.0,22.5,13.9,2.69,lavras,Sul de Minas
2013-06-09,0.0,21.9,13.9,2.49,lavras,Sul de Minas
2013-06-10,0.0,21.8,13.4,2.31,lavras,Sul de Minas
2013-06-11,0.0,22.6,11.1,2.44,lavras,Sul de Minas
2013-06-12,0.0,23.1,11.6,2.74,lavras,Sul de Minas
2013-06-13,0.4,23.2,12.4,2.66,lavras,Sul de Minas
2013-06-14,0.0,22.2,13.3,2.23,lavras,Sul de Minas
2013-06-15,0.0,22.2,12.1,2.19,lavras,Sul de Minas
2013-06-16,0.0,22.2,14.6,2.27,lavras,Sul de Minas
2013-06-17,0.1,21.4,14.2,2.1,lavras,Sul de Minas
2013-06-18,0.0,22.1,12.2,2.43,lavras,Sul de Minas
2013-06-19,0.0,23.1,11.5,2.53,lavras,Sul de Minas
2013-06-20,0.0,23.9,10.2,2.81,lavras,Sul de Minas
2013-06-21,0.0,23.5,11.8,2.91,lavras,Sul de Minas
2013-06-22,0.2,22.6,16.4,2.08,lavras,Sul de Minas
2013-06-23,0.0,22.9,13.7,2.11,lavras,Sul de Minas
2013-06-24,0.0,21.0,15.9,1.77,lavras,Sul de Minas
2013-06-25,0.0,22.3,15.2,2.02,lavras,Sul de Minas
2013-06-26,0.2,23.7,13.3,2.75,lavras,Sul de Minas
2013-06-27,0.6,23.9,14.4,2.6,lavras,Sul de Minas
2013-06-28,1.0,23.8,14.5,2.47,lavras,Sul de Minas
2013-06-29,0.3,23.6,14.2,2.37,lavras,Sul de Minas
2013-06-30,0.0,25.1,15.2,2.68,lavras,Sul de Minas
2013-07-01,5.2,24.4,15.9,2.49,lavras,Sul de Minas
2013-07-02,0.0,20.7,14.0,1.99,lavras,Sul de Minas
2013-07-03,0.0,21.3,13.6,2.38,lavras,Sul de Minas
2013-07-04,0.0,21.3,12.7,2.33,lavras,Sul de Minas
2013-07-05,0.0,21.8,11.1,2.82,lavras,Sul de Minas
2013-07-06,0.0,21.8,7.7,2.76,lavras,Sul de Minas
2013-07-07,0.0,22.5,9.2,2.97,lavras,Sul de Minas
2013-07-08,0.0,23.3,7.1,3.27,lavras,Sul de Minas
2013-07-09,0.5,20.7,13.3,2.34,lavras,Sul de Minas
2013-07-10,0.0,20.6,13.1,2.39,lavras,Sul de Minas
2013-07-11,0.0,19.7,10.7,2.59,lavras,Sul de Minas
2013-07-12,0.0,21.0,9.5,2.38,lavras,Sul de Minas
2013-07-13,0.0,22.5,11.7,2.59,lavras,Sul de Minas
2013-07-14,0.0,23.2,14.8,2.59,lavras,Sul de Minas
2013-07-15,0.0,24.2,13.3,3.33,lavras,Sul de Minas
2013-07-16,0.0,23.4,9.9,3.02,lavras,Sul de Minas
2013-07-17,0.0,24.1,10.2,3.09,lavras,Sul de Minas
2013-07-18,0.0,25.0,10.5,3.51,lavras,Sul de Minas
2013-07-19,0.0,24.9,13.5,3.09,lavras,Sul de Minas
2013-07-20,0.0,25.9,13.4,3.33,lavras,Sul de Minas
2013-07-21,0.0,27.2,15.6,3.9,lavras,Sul de Minas
2013-07-22,0.0,27.7,16.2,3.92,lavras,Sul de Minas
2013-07-23,0.4,22.1,14.6,2.31,lavras,Sul de Minas
2013-07-24,4.2,17.6,12.1,1.2,lavras,Sul de Minas
2013-07-25,13.6,14.3,12.0,0.51,lavras,Sul de Minas
2013-07-26,0.0,19.8,8.7,3.14,lavras,Sul de Minas
2013-07-27,0.0,21.0,8.2,2.98,lavras,Sul de Minas
2013-07-28,0.0,22.2,8.9,3.09,lavras,Sul de Minas
2013-07-29,0.0,22.3,8.3,3.16,lavras,Sul de Minas
2013-07-30,0.0,22.2,10.3,3.23,lavras,Sul de Minas
2013-07-31,0.0,23.7,9.1,3.28,lavras,Sul de Minas
2013-08-01,0.0,24.6,8.4,3.43,lavras,Sul de Minas
2013-08-02,0.0,25.3,8.1,3.63,lavras,Sul de Minas
2013-08-03,0.0,25.4,8.2,3.46,lavras,Sul de Minas
2013-08-04,0.0,25.5,9.6,4.02,lavras,Sul de Minas
2013-08-05,0.0,26.3,10.0,4.15,lavras,Sul de Minas
2013-08-06,0.0,25.1,13.6,3.52,lavras,Sul de Minas
2013-08-07,0.0,25.0,12.6,4.06,lavras,Sul de Minas
2013-08-08,0.0,24.2,11.4,3.63,lavras,Sul de Minas
2013-08-09,0.0,24.6,11.8,3.53,lavras,Sul de Minas
2013-08-10,0.0,25.1,11.4,3.91,lavras,Sul de Minas
2013-08-11,0.0,23.9,12.2,3.58,lavras,Sul de Minas
2013-08-12,0.0,25.1,13.9,3.24,lavras,Sul de Minas
2013-08-13,0.0,26.4,14.5,3.37,lavras,Sul de Minas
2013-08-14,0.0,26.3,14.5,3.66,lavras,Sul de Minas
2013-08-15,0.4,16.8,12.1,1.42,lavras,Sul de Minas
2013-08-16,0.0,23.0,10.5,3.04,lavras,Sul de Minas
2013-08-17,0.0,24.1,12.7,3.41,lavras,Sul de Minas
2013-08-18,2.0,19.4,13.5,2.11,lavras,Sul de Minas
2013-08-19,2.3,17.7,12.7,1.72,lavras,Sul de Minas
2013-08-20,0.0,21.5,11.6,3.28,lavras,Sul de Minas
2013-08-21,0.0,22.4,13.1,2.66,lavras,Sul de Minas
2013-08-22,0.0,24.9,11.3,3.71,lavras,Sul de Minas
2013-08-23,0.0,26.6,15.9,3.93,lavras,Sul de Minas
2013-08-24,0.0,27.0,15.3,4.71,lavras,Sul de Minas
2013-08-25,0.0,26.4,12.2,4.64,lavras,Sul de Minas
2013-08-26,0.0,28.3,12.4,4.83,lavras,Sul de Minas
2013-08-27,0.0,21.9,13.8,3.44,lavras,Sul de Minas
2013-08-28,0.0,22.0,9.3,4.28,lavras,Sul de Minas
2013-08-29,0.0,24.0,10.0,4.52,lavras,Sul de Minas
2013-08-30,0.0,24.9,10.9,4.48,lavras,Sul de Minas
2013-08-31,0.0,25.5,11.4,4.51,lavras,Sul de Minas
2013-09-01,0.0,26.2,10.7,4.5,lavras,Sul de Minas
2013-09-02,0.0,27.4,10.6,4.99,lavras,Sul de Minas
2013-09-03,0.5,28.0,13.5,5.02,lavras,Sul de Minas
2013-09-04,11.9,17.3,14.5,0.78,lavras,Sul de Minas
2013-09-05,0.0,21.0,13.3,2.53,lavras,Sul de Minas
2013-09-06,0.0,22.8,14.1,3.74,lavras,Sul de Minas
2013-09-07,0.0,23.7,12.4,4.06,lavras,Sul de Minas
2013-09-08,0.0,24.9,12.3,4.39,lavras,Sul de Minas
2013-09-09,0.0,26.7,12.6,5.0,lavras,Sul de Minas
2013-09-10,0.0,26.3,13.3,5.03,lavras,Sul de Minas
2013-09-11,0.0,25.0,15.3,4.05,lavras,Sul de Minas
2013-09-12,0.0,23.5,13.5,3.42,lavras,Sul de Minas
2013-09-13,0.0,25.0,12.2,4.49,lavras,Sul de Minas
2013-09-14,0.0,26.4,13.1,4.47,lavras,Sul de Minas
2013-09-15,0.0,27.5,13.3,4.57,lavras,Sul de Minas
2013-09-16,0.0,29.3,14.5,5.13,lavras,Sul de Minas
2013-09-17,10.0,30.7,18.1,4.64,lavras,Sul de Minas
2013-09-18,1.1,26.0,16.8,3.1,lavras,Sul de Minas
2013-09-19,0.7,27.3,18.1,3.95,lavras,Sul de Minas
2013-09-20,0.0,28.8,17.7,4.73,lavras,Sul de Minas
2013-09-21,0.0,28.9,16.3,5.46,lavras,Sul de Minas
2013-09-22,0.0,30.8,17.0,5.24,lavras,Sul de Minas
2013-09-23,8.0,31.3,19.6,4.77,lavras,Sul de Minas
2013-09-24,24.7,25.4,18.1,2.83,lavras,Sul de Minas
2013-09-25,0.0,23.4,14.5,4.67,lavras,Sul de Minas
2013-09-26,0.0,23.8,11.0,4.93,lavras,Sul de Minas
2013-09-27,0.0,25.4,10.8,5.28,lavras,Sul de Minas
2013-09-28,0.5,28.6,12.9,5.18,lavras,Sul de Minas
2013-09-29,12.7,24.7,16.4,2.69,lavras,Sul de Minas
2013-09-30,0.6,25.1,15.1,3.42,lavras,Sul de Minas
2013-10-01,10.9,25.0,16.9,2.88,lavras,Sul de Minas
2013-10-02,2.6,23.8,15.7,2.35,lavras,Sul de Minas
2013-10-03,7.7,26.6,17.1,4.13,lavras,Sul de Minas
2013-10-04,13.8,25.4,17.4,2.82,lavras,Sul de Minas
2013-10-05,1.8,24.1,16.9,3.38,lavras,Sul de Minas
2013-10-06,0.0,23.9,13.9,4.22,lavras,Sul de Minas
2013-10-07,0.0,20.3,12.3,3.04,lavras,Sul de Minas
2013-10-08,3.5,17.0,13.2,1.57,lavras,Sul de Minas
2013-10-09,0.1,18.9,12.5,2.36,lavras,Sul de Minas
2013-10-10,0.1,21.1,13.4,3.14,lavras,Sul de Minas
2013-10-11,0.0,21.7,12.4,4.02,lavras,Sul de Minas
2013-10-12,0.0,22.4,12.5,4.12,lavras,Sul de Minas
2013-10-13,0.0,24.6,13.9,4.8,lavras,Sul de Minas
2013-10-14,0.0,26.8,13.7,5.14,lavras,Sul de Minas
2013-10-15,4.0,27.5,15.9,4.43,lavras,Sul de Minas
2013-10-16,9.7,24.5,17.2,2.67,lavras,Sul de Minas
2013-10-17,10.0,25.1,16.7,3.81,lavras,Sul de Minas
2013-10-18,16.9,24.0,16.2,3.04,lavras,Sul de Minas
2013-10-19,1.6,26.4,15.8,4.88,lavras,Sul de Minas
2013-10-20,0.1,27.8,16.7,5.24,lavras,Sul de Minas
2013-10-21,0.1,28.5,18.3,4.78,lavras,Sul de Minas
2013-10-22,6.3,28.5,18.0,4.89,lavras,Sul de Minas
2013-10-23,2.3,26.9,19.7,4.4,lavras,Sul de Minas
2013-10-24,0.0,28.5,16.4,5.78,lavras,Sul de Minas
2013-10-25,0.0,28.6,16.2,5.98,lavras,Sul de Minas
2013-10-26,0.0,27.6,17.6,4.76,lavras,Sul de Minas
2013-10-27,0.1,29.7,17.4,5.68,lavras,Sul de Minas
2013-10-28,0.0,24.2,15.6,3.93,lavras,Sul de Minas
2013-10-29,0.0,23.1,13.6,3.21,lavras,Sul de Minas
2013-10-30,3.8,26.2,15.7,3.91,lavras,Sul de Minas
2013-10-31,1.5,23.8,17.2,3.14,lavras,Sul de Minas
2013-11-01,0.0,20.5,15.2,2.29,lavras,Sul de Minas
2013-11-02,0.0,24.8,13.7,4.31,lavras,Sul de Minas
2013-11-03,0.0,26.3,14.4,4.15,lavras,Sul de Minas
2013-11-04,0.3,26.9,15.4,5.15,lavras,Sul de Minas
2013-11-05,4.0,24.3,16.1,3.37,lavras,Sul de Minas
2013-11-06,22.7,18.9,14.5,1.44,lavras,Sul de Minas
2013-11-07,9.0,21.6,14.5,2.11,lavras,Sul de Minas
2013-11-08,0.1,22.9,15.3,2.56,lavras,Sul de Minas
2013-11-09,0.0,26.1,15.4,4.24,lavras,Sul de Minas
2013-11-10,0.0,27.9,16.8,4.92,lavras,Sul de Minas
2013-11-11,0.0,29.5,17.9,5.8,lavras,Sul de Minas
2013-11-12,0.0,30.0,19.5,5.77,lavras,Sul de Minas
2013-11-13,0.2,25.0,17.6,4.37,lavras,Sul de Minas
2013-11-14,0.0,25.6,14.7,5.46,lavras,Sul de Minas
2013-11-15,0.7,25.9,15.2,5.07,lavras,Sul de Minas
2013-11-16,2.9,27.9,15.8,5.35,lavras,Sul de Minas
2013-11-17,10.4,24.8,17.5,2.93,lavras,Sul de Minas
2013-11-18,14.0,23.8,17.2,3.26,lavras,Sul de Minas
2013-11-19,5.0,27.6,16.6,5.1,lavras,Sul de Minas
2013-11-20,0.0,28.5,16.7,6.25,lavras,Sul de Minas
2013-11-21,0.0,29.1,16.2,6.37,lavras,Sul de Minas
2013-11-22,11.7,28.2,17.5,4.55,lavras,Sul de Minas
2013-11-23,12.5,23.9,17.6,2.63,lavras,Sul de Minas
2013-11-24,6.9,22.3,17.1,1.97,lavras,Sul de Minas
2013-11-25,20.0,19.8,17.4,1.14,lavras,Sul de Minas
2013-11-26,13.7,20.1,16.8,1.33,lavras,Sul de Minas
2013-11-27,10.2,24.0,17.0,3.04,lavras,Sul de Minas
2013-11-28,1.5,26.5,17.5,3.9,lavras,Sul de Minas
2013-11-29,5.9,28.0,18.2,4.71,lavras,Sul de Minas
2013-11-30,12.6,24.9,18.9,2.91,lavras,Sul de Minas
2013-12-01,17.5,24.1,18.6,2.02,lavras,Sul de Minas
2013-12-02,20.9,25.3,18.6,2.42,lavras,Sul de Minas
2013-12-03,0.9,26.9,18.6,3.78,lavras,Sul de Minas
2013-12-04,0.1,29.1,17.1,5.23,lavras,Sul de Minas
2013-12-05,18.0,29.2,19.1,5.26,lavras,Sul de Minas
2013-12-06,0.0,28.4,18.8,5.28,lavras,Sul de Minas
2013-12-07,0.6,26.1,19.4,4.03,lavras,Sul de Minas
2013-12-08,5.2,26.4,18.8,4.25,lavras,Sul de Minas
